"InChI=1S/C24H27F17O12/c25-17(26,18(27,28)19(29,30)20(31,32)21(33,34)22(35,36)23(37,38)24(39,40)41)1-2-48-3-4-49-5-6-50-7-8-51-9-10(42)52-16-13(45)11(43)12(44)14(53-16)15(46)47/h11-14,16,43-45H,1-9H2,(H,46,47)",SVGWRKWAXHBLTO-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCCOCC(OC1OC(C(O)C(O)C1O)C(O)=O)=O)F)F)F)F)F)F)F)F,,,C24H27F17O12,830.1231060439999,2.336000000000002,3,2,2,BTM00002,BTM00002,O-Glucuronidation of aliphatic acid,BTMR0167,EC 2.4.1.17,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C18H19F17O6/c19-11(20,1-2-38-3-4-39-5-6-40-7-8-41-9-10(36)37)12(21,22)13(23,24)14(25,26)15(27,28)16(29,30)17(31,32)18(33,34)35/h1-9H2,(H,36,37)",YSLNMCCWLDHCNF-UHFFFAOYSA-N,,654.0910
"InChI=1S/C25H32F17NO8/c1-43(2,3)13-15(12-16(44)45)51-17(46)14-50-11-10-49-9-8-48-7-6-47-5-4-18(26,27)19(28,29)20(30,31)21(32,33)22(34,35)23(36,37)24(38,39)25(40,41)42/h15H,4-14H2,1-3H3",QPGXBCDOISTCKR-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCCOCC(=O)OC(C[N+](C)(C)C)CC([O-])=O)F)F)F)F)F)F)F)F,,,C25H32F17NO8,797.185646724,2.1216000000000066,2,1,1,BTM00003,BTM00003,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F,"InChI=1S/C18H19F17O6/c19-11(20,1-2-38-3-4-39-5-6-40-7-8-41-9-10(36)37)12(21,22)13(23,24)14(25,26)15(27,28)16(29,30)17(31,32)18(33,34)35/h1-9H2,(H,36,37)",YSLNMCCWLDHCNF-UHFFFAOYSA-N,,654.0910
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C22H22F21NO7/c23-13(24,1-2-48-3-4-49-5-6-50-7-8-51-10-11(45)44-9-12(46)47)14(25,26)15(27,28)16(29,30)17(31,32)18(33,34)19(35,36)20(37,38)21(39,40)22(41,42)43/h1-10H2,(H,44,45)(H,46,47)",XNNOGLMKEXHFQC-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCCOCC(=O)NCC(O)=O)F)F)F)F)F)F)F)F)F)F,,,C22H22F21NO7,811.106094664,4.2879000000000005,2,1,1,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C20H19F21O6/c21-11(22,1-2-44-3-4-45-5-6-46-7-8-47-9-10(42)43)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)17(33,34)18(35,36)19(37,38)20(39,40)41/h1-9H2,(H,42,43)",ALCICJRPLWKMMG-UHFFFAOYSA-N,,754.0846
"InChI=1S/C26H27F21O12/c27-17(28,18(29,30)19(31,32)20(33,34)21(35,36)22(37,38)23(39,40)24(41,42)25(43,44)26(45,46)47)1-2-54-3-4-55-5-6-56-7-8-57-9-10(48)58-16-13(51)11(49)12(50)14(59-16)15(52)53/h11-14,16,49-51H,1-9H2,(H,52,53)",QCOYTNFANCNIOK-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCCOCC(OC1OC(C(O)C(O)C1O)C(O)=O)=O)F)F)F)F)F)F)F)F)F)F,,,C26H27F21O12,930.116718924,3.319200000000002,3,2,2,BTM00002,BTM00002,O-Glucuronidation of aliphatic acid,BTMR0167,EC 2.4.1.17,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C20H19F21O6/c21-11(22,1-2-44-3-4-45-5-6-46-7-8-47-9-10(42)43)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)17(33,34)18(35,36)19(37,38)20(39,40)41/h1-9H2,(H,42,43)",ALCICJRPLWKMMG-UHFFFAOYSA-N,,754.0846
"InChI=1S/C27H32F21NO8/c1-49(2,3)13-15(12-16(50)51)57-17(52)14-56-11-10-55-9-8-54-7-6-53-5-4-18(28,29)19(30,31)20(32,33)21(34,35)22(36,37)23(38,39)24(40,41)25(42,43)26(44,45)27(46,47)48/h15H,4-14H2,1-3H3",VGONKXISDFADMT-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCCOCC(=O)OC(C[N+](C)(C)C)CC([O-])=O)F)F)F)F)F)F)F)F)F)F,,,C27H32F21NO8,897.179259604,3.104800000000006,2,1,1,BTM00003,BTM00003,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C20H19F21O6/c21-11(22,1-2-44-3-4-45-5-6-46-7-8-47-9-10(42)43)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)17(33,34)18(35,36)19(37,38)20(39,40)41/h1-9H2,(H,42,43)",ALCICJRPLWKMMG-UHFFFAOYSA-N,,754.0846
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C4H4F3NO3/c5-4(6,7)3(11)8-1-2(9)10/h1H2,(H,8,11)(H,9,10)",IFAXXCBMQJNCCF-UHFFFAOYSA-N,O=C(C(F)(F)F)NCC(O)=O,,,C4H4F3NO3,171.014327648,0.13150000000000012,0,0,0,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,O=C(O)C(F)(F)F,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",DTQVDTLACAAQTR-UHFFFAOYSA-N,,113.9928
"InChI=1S/C8H9F3O8/c9-8(10,11)7(17)19-6-3(14)1(12)2(13)4(18-6)5(15)16/h1-4,6,12-14H,(H,15,16)",MDKXZUHCIXIOSY-UHFFFAOYSA-N,O=C(OC1OC(C(O)C(O)C1O)C(O)=O)C(F)(F)F,,,C8H9F3O8,290.024951908,-0.8372000000000002,0,1,1,BTM00002,BTM00002,O-Glucuronidation of aliphatic acid,BTMR0167,EC 2.4.1.17,HUMAN,,O=C(O)C(F)(F)F,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",DTQVDTLACAAQTR-UHFFFAOYSA-N,,113.9928
"InChI=1S/C9H14F3NO4/c1-13(2,3)5-6(4-7(14)15)17-8(16)9(10,11)12/h6H,4-5H2,1-3H3",CCTLMGHDVXEHJX-UHFFFAOYSA-N,O=C(C(F)(F)F)OC(C[N+](C)(C)C)CC([O-])=O,,,C9H14F3NO4,257.08749258800003,-1.0516000000000005,0,0,0,BTM00003,BTM00003,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,O=C(O)C(F)(F)F,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",DTQVDTLACAAQTR-UHFFFAOYSA-N,,113.9928
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C4H4F3NO3/c5-4(6,7)3(11)8-1-2(9)10/h1H2,(H,8,11)(H,9,10)",IFAXXCBMQJNCCF-UHFFFAOYSA-N,O=C(C(F)(F)F)NCC(O)=O,,,C4H4F3NO3,171.014327648,0.13150000000000012,0,0,0,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,O=C(O)C(F)(F)F,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",DTQVDTLACAAQTR-UHFFFAOYSA-N,,113.9928
"InChI=1S/C8H9F3O8/c9-8(10,11)7(17)19-6-3(14)1(12)2(13)4(18-6)5(15)16/h1-4,6,12-14H,(H,15,16)",MDKXZUHCIXIOSY-UHFFFAOYSA-N,O=C(OC1OC(C(O)C(O)C1O)C(O)=O)C(F)(F)F,,,C8H9F3O8,290.024951908,-0.8372000000000002,0,1,1,BTM00002,BTM00002,O-Glucuronidation of aliphatic acid,BTMR0167,EC 2.4.1.17,HUMAN,,O=C(O)C(F)(F)F,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",DTQVDTLACAAQTR-UHFFFAOYSA-N,,113.9928
"InChI=1S/C9H14F3NO4/c1-13(2,3)5-6(4-7(14)15)17-8(16)9(10,11)12/h6H,4-5H2,1-3H3",CCTLMGHDVXEHJX-UHFFFAOYSA-N,O=C(C(F)(F)F)OC(C[N+](C)(C)C)CC([O-])=O,,,C9H14F3NO4,257.08749258800003,-1.0516000000000005,0,0,0,BTM00003,BTM00003,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,O=C(O)C(F)(F)F,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",DTQVDTLACAAQTR-UHFFFAOYSA-N,,113.9928
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C9H7ClFNO3/c10-5-1-2-7(11)6(3-5)9(15)12-4-8(13)14/h1-3H,4H2,(H,12,15)(H,13,14)",DBKXGICEMBTQMH-UHFFFAOYSA-N,O=C(C1=CC(Cl)=CC=C1F)NCC(O)=O,,,C9H7ClFNO3,231.009848984,1.5775000000000001,0,0,0,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C17H21ClFN3O8S/c18-8-3-7(16(27)28)9(19)4-12(8)31-6-11(15(26)21-5-14(24)25)22-13(23)2-1-10(20)17(29)30/h3-4,7,10-12H,1-2,5-6,20H2,(H,21,26)(H,22,23)(H,24,25)(H,27,28)(H,29,30)",KQCXDXPFQBHRBV-UHFFFAOYSA-N,O=C(O)C1C=C(Cl)C(C=C1F)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,,,C17H21ClFN3O8S,481.072191532,-1.0581000000000003,2,2,2,BTM00002,BTM00002,GSH-conjugation of benzene substituted with an electron donating group,BTMR0236,EC 2.5.1.18,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C14H17ClFNO4/c1-17(2,3)8-10(7-13(18)19)21-14(20)11-6-9(15)4-5-12(11)16/h4-6,10H,7-8H2,1-3H3",JLQZZSOUPSZREF-UHFFFAOYSA-N,O=C(C1=CC(Cl)=CC=C1F)OC(C[N+](C)(C)C)CC([O-])=O,,,C14H17ClFNO4,317.083013924,0.3943999999999997,0,0,0,BTM00003,BTM00003,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C9H7ClFNO3/c10-5-1-2-7(11)6(3-5)9(15)12-4-8(13)14/h1-3H,4H2,(H,12,15)(H,13,14)",DBKXGICEMBTQMH-UHFFFAOYSA-N,O=C(C1=CC(Cl)=CC=C1F)NCC(O)=O,,,C9H7ClFNO3,231.009848984,1.5775000000000001,0,0,0,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C17H21ClFN3O8S/c18-8-3-7(16(27)28)9(19)4-12(8)31-6-11(15(26)21-5-14(24)25)22-13(23)2-1-10(20)17(29)30/h3-4,7,10-12H,1-2,5-6,20H2,(H,21,26)(H,22,23)(H,24,25)(H,27,28)(H,29,30)",KQCXDXPFQBHRBV-UHFFFAOYSA-N,O=C(O)C1C=C(Cl)C(C=C1F)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,,,C17H21ClFN3O8S,481.072191532,-1.0581000000000003,2,2,2,BTM00002,BTM00002,GSH-conjugation of benzene substituted with an electron donating group,BTMR0236,EC 2.5.1.18,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C14H17ClFNO4/c1-17(2,3)8-10(7-13(18)19)21-14(20)11-6-9(15)4-5-12(11)16/h4-6,10H,7-8H2,1-3H3",JLQZZSOUPSZREF-UHFFFAOYSA-N,O=C(C1=CC(Cl)=CC=C1F)OC(C[N+](C)(C)C)CC([O-])=O,,,C14H17ClFNO4,317.083013924,0.3943999999999997,0,0,0,BTM00003,BTM00003,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C6H5ClF3NO2/c7-4(5(12)13)1-3(2-11)6(8,9)10/h1-2H,11H2,(H,12,13)/b3-2?,4-1-",HSPVFMBAURPJGS-BEECQMCYSA-N,O=C(C(=CC(=CN)C(F)(F)F)Cl)O,,,C6H5ClF3NO2,214.99609074,0.6961000000000002,0,0,0,BTM00001,BTM00001,Hydrolysis of cyclic secondary carboxamide,BTMR0092,EC 3.5.2.X,HUMAN,,O=C1NC=C(C(F)(F)F)C=C1Cl,"InChI=1S/C6H3ClF3NO/c7-4-1-3(6(8,9)10)2-11-5(4)12/h1-2H,(H,11,12)",AJPOOWWMZOPUCG-UHFFFAOYSA-N,,196.9855
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C17H21FN4O9S2/c18-9-4-12(8(5-19)3-13(9)33(29,30)31)32-7-11(16(26)21-6-15(24)25)22-14(23)2-1-10(20)17(27)28/h3-4,10-13H,1-2,6-7,20H2,(H,21,26)(H,22,23)(H,24,25)(H,27,28)(H,29,30,31)",HWRRPMWRDBFVID-UHFFFAOYSA-N,N#CC=1C(C=C(F)C(S(=O)(=O)O)C1)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,,,C17H21FN4O9S2,508.073398472,-2.1390999999999996,3,2,2,BTM00001,BTM00001,GSH-conjugation of benzene substituted with an electron donating group,BTMR0236,EC 2.5.1.18,HUMAN,,N#CC1=CC=C(F)C(S(=O)(=O)O)=C1,"InChI=1S/C7H4FNO3S/c8-6-2-1-5(4-9)3-7(6)13(10,11)12/h1-3H,(H,10,11,12)",DZBPRUJOYKPKQE-UHFFFAOYSA-N,,200.9895
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C17H21FN4O9S2/c18-9-4-12(8(5-19)3-13(9)33(29,30)31)32-7-11(16(26)21-6-15(24)25)22-14(23)2-1-10(20)17(27)28/h3-4,10-13H,1-2,6-7,20H2,(H,21,26)(H,22,23)(H,24,25)(H,27,28)(H,29,30,31)",HWRRPMWRDBFVID-UHFFFAOYSA-N,N#CC=1C(C=C(F)C(S(=O)(=O)O)C1)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,,,C17H21FN4O9S2,508.073398472,-2.1390999999999996,3,2,2,BTM00001,BTM00001,GSH-conjugation of benzene substituted with an electron donating group,BTMR0236,EC 2.5.1.18,HUMAN,,N#CC1=CC=C(F)C(S(=O)(=O)O)=C1,"InChI=1S/C7H4FNO3S/c8-6-2-1-5(4-9)3-7(6)13(10,11)12/h1-3H,(H,10,11,12)",DZBPRUJOYKPKQE-UHFFFAOYSA-N,,200.9895
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C11H13ClF3NO3/c1-10(2)5(3-6(12)11(13,14)15)8(10)9(19)16-4-7(17)18/h3,5,8H,4H2,1-2H3,(H,16,19)(H,17,18)",UHTIWRVVUHYAKW-UHFFFAOYSA-N,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)NCC(O)=O,,,C11H13ClF3NO3,299.053605616,1.8034999999999992,0,0,0,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)O,"InChI=1S/C9H10ClF3O2/c1-8(2)4(6(8)7(14)15)3-5(10)9(11,12)13/h3-4,6H,1-2H3,(H,14,15)",SPVZAYWHHVLPBN-UHFFFAOYSA-N,,242.0321
"InChI=1S/C15H18ClF3O8/c1-14(2)4(3-5(16)15(17,18)19)6(14)12(25)27-13-9(22)7(20)8(21)10(26-13)11(23)24/h3-4,6-10,13,20-22H,1-2H3,(H,23,24)",FLIWWWCXNBYZFA-UHFFFAOYSA-N,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC2OC(C(O)C(O)C2O)C(O)=O,,,C15H18ClF3O8,418.06422987599996,0.8347999999999989,0,1,1,BTM00002,BTM00002,O-Glucuronidation of aliphatic acid,BTMR0167,EC 2.4.1.17,HUMAN,,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)O,"InChI=1S/C9H10ClF3O2/c1-8(2)4(6(8)7(14)15)3-5(10)9(11,12)13/h3-4,6H,1-2H3,(H,14,15)",SPVZAYWHHVLPBN-UHFFFAOYSA-N,,242.0321
"InChI=1S/C16H23ClF3NO4/c1-15(2)10(7-11(17)16(18,19)20)13(15)14(24)25-9(6-12(22)23)8-21(3,4)5/h7,9-10,13H,6,8H2,1-5H3",LIMYOHPVZXMUEU-UHFFFAOYSA-N,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C[N+](C)(C)C)CC([O-])=O,,,C16H23ClF3NO4,385.12677055600005,0.6204000000000003,0,0,0,BTM00003,BTM00003,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)O,"InChI=1S/C9H10ClF3O2/c1-8(2)4(6(8)7(14)15)3-5(10)9(11,12)13/h3-4,6H,1-2H3,(H,14,15)",SPVZAYWHHVLPBN-UHFFFAOYSA-N,,242.0321
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C9H6Cl2FNO3/c10-5-2-1-4(7(11)8(5)12)9(16)13-3-6(14)15/h1-2H,3H2,(H,13,16)(H,14,15)",WXWGBOUGWFKUAN-UHFFFAOYSA-N,O=C(C1=CC=C(Cl)C(F)=C1Cl)NCC(O)=O,,,C9H6Cl2FNO3,264.970876632,2.2419000000000002,0,0,0,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,O=C(O)C1=CC=C(Cl)C(F)=C1Cl,"InChI=1S/C7H3Cl2FO2/c8-4-2-1-3(7(11)12)5(9)6(4)10/h1-2H,(H,11,12)",LBOGDFHFACXPKV-UHFFFAOYSA-N,,207.9494
"InChI=1S/C17H20Cl2FN3O8S/c18-6-3-9(12(17(30)31)13(19)14(6)20)32-5-8(15(27)22-4-11(25)26)23-10(24)2-1-7(21)16(28)29/h3,7-9,14H,1-2,4-5,21H2,(H,22,27)(H,23,24)(H,25,26)(H,28,29)(H,30,31)",FACVAPAUDUIFKE-UHFFFAOYSA-N,O=C(O)C=1C(C=C(Cl)C(F)C1Cl)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,,,C17H20Cl2FN3O8S,515.0332191800001,-0.220800000000001,3,2,2,BTM00002,BTM00002,GSH-conjugation of benzene substituted with an electron donating group,BTMR0236,EC 2.5.1.18,HUMAN,,O=C(O)C1=CC=C(Cl)C(F)=C1Cl,"InChI=1S/C7H3Cl2FO2/c8-4-2-1-3(7(11)12)5(9)6(4)10/h1-2H,(H,11,12)",LBOGDFHFACXPKV-UHFFFAOYSA-N,,207.9494
"InChI=1S/C17H20Cl2FN3O8S/c18-12-6(16(28)29)3-9(13(19)14(12)20)32-5-8(15(27)22-4-11(25)26)23-10(24)2-1-7(21)17(30)31/h3,7-9,12H,1-2,4-5,21H2,(H,22,27)(H,23,24)(H,25,26)(H,28,29)(H,30,31)",NPGQUDRQXDMPAF-UHFFFAOYSA-N,O=C(O)C1=CC(C(Cl)=C(F)C1Cl)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,,,C17H20Cl2FN3O8S,515.0332191800001,-0.41510000000000136,3,2,2,BTM00003,BTM00003,GSH-conjugation of benzene substituted with an electron donating group,BTMR0236,EC 2.5.1.18,HUMAN,,O=C(O)C1=CC=C(Cl)C(F)=C1Cl,"InChI=1S/C7H3Cl2FO2/c8-4-2-1-3(7(11)12)5(9)6(4)10/h1-2H,(H,11,12)",LBOGDFHFACXPKV-UHFFFAOYSA-N,,207.9494
"InChI=1S/C14H16Cl2FNO4/c1-18(2,3)7-8(6-11(19)20)22-14(21)9-4-5-10(15)13(17)12(9)16/h4-5,8H,6-7H2,1-3H3",YATFHKNMUCXUTI-UHFFFAOYSA-N,O=C(C1=CC=C(Cl)C(F)=C1Cl)OC(C[N+](C)(C)C)CC([O-])=O,,,C14H16Cl2FNO4,351.04404157199997,1.058800000000002,0,0,0,BTM00004,BTM00004,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,O=C(O)C1=CC=C(Cl)C(F)=C1Cl,"InChI=1S/C7H3Cl2FO2/c8-4-2-1-3(7(11)12)5(9)6(4)10/h1-2H,(H,11,12)",LBOGDFHFACXPKV-UHFFFAOYSA-N,,207.9494
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C6H4F7NO3/c7-4(8,3(17)14-1-2(15)16)5(9,10)6(11,12)13/h1H2,(H,14,17)(H,15,16)",UHIYNOUHGFJFHL-UHFFFAOYSA-N,O=C(C(F)(F)C(F)(F)C(F)(F)F)NCC(O)=O,,,C6H4F7NO3,271.007940528,1.1147000000000002,0,0,0,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,O=C(O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C4HF7O2/c5-2(6,1(12)13)3(7,8)4(9,10)11/h(H,12,13)",YPJUNDFVDDCYIH-UHFFFAOYSA-N,,213.9864
